age,workclass,education,marital-status,occupation,race,hours-per-week,Salary
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White,40, >50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, White,40, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
49, Private, Bachelors, Divorced, Exec-managerial, Black,60, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, White,25, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, White,35, >50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,60, >50K
29, Self-emp-not-inc, HS-grad, Married-spouse-absent, Transport-moving, Asian-Pac-Islander,50, >50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, White,50, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, White,60, >50K
37, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, White,70, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,45, >50K
40, Local-gov, Bachelors, Divorced, Tech-support, White,40, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, White,44, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,45, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, White,45, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
31, State-gov, 12th, Married-civ-spouse, Tech-support, White,40, >50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, White,20, >50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, White,50, >50K
58, Private, HS-grad, Widowed, Craft-repair, White,52, >50K
37, Private, Prof-school, Married-civ-spouse, Sales, White,45, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,50, >50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, White,40, >50K
58, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Black,40, >50K
68, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,50, >50K
60, Private, Bachelors, Married-civ-spouse, Sales, White,46, >50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, White,65, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, White,50, >50K
36, Private, Bachelors, Never-married, Exec-managerial, White,40, >50K
46, State-gov, HS-grad, Married-civ-spouse, Other-service, Black,40, >50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Black,48, >50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White,26, >50K
36, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, White,55, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, White,45, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,50, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,45, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, White,50, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, White,48, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,50, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Black,40, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,40, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,60, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, White,40, >50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,55, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, White,50, >50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,60, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, White,40, >50K
39, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
34, Federal-gov, Some-college, Married-AF-spouse, Adm-clerical, White,40, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,50, >50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,48, >50K
38, Private, Masters, Never-married, Adm-clerical, White,50, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,35, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, White,44, >50K
29, Federal-gov, Some-college, Married-civ-spouse, Tech-support, White,40, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, White,40, >50K
31, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, White,40, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
55, Private, Some-college, Married-civ-spouse, Tech-support, White,50, >50K
46, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, White,48, >50K
45, Local-gov, Some-college, Married-civ-spouse, Protective-serv, White,40, >50K
36, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, White,40, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, White,35, >50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, White,51, >50K
31, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,60, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,60, >50K
79, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, White,20, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Black,45, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, White,60, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White,40, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, White,60, >50K
41, State-gov, HS-grad, Never-married, Transport-moving, White,40, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, White,40, >50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
42, Private, Doctorate, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,40, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White,38, >50K
48, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,50, >50K
42, Private, Prof-school, Married-civ-spouse, Sales, Amer-Indian-Eskimo,40, >50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, White,50, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White,35, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White,40, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, White,50, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,50, >50K
53, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, White,40, >50K
34, ?, Some-college, Married-civ-spouse, ?, White,6, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, White,50, >50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,38, >50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, White,50, >50K
58, Private, Masters, Never-married, Adm-clerical, White,24, >50K
74, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White,25, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Asian-Pac-Islander,55, >50K
33, Private, Bachelors, Never-married, Sales, White,45, >50K
61, Local-gov, Masters, Married-civ-spouse, Exec-managerial, White,60, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Sales, Other,45, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, White,50, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,60, >50K
40, Private, 10th, Married-civ-spouse, Exec-managerial, White,40, >50K
27, Local-gov, Some-college, Never-married, Protective-serv, White,40, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, White,40, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, White,65, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,40, >50K
40, Private, Masters, Never-married, Sales, White,50, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
45, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, White,40, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White,40, >50K
27, Private, 11th, Married-civ-spouse, Craft-repair, White,40, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
57, Private, 12th, Married-civ-spouse, Transport-moving, Black,40, >50K
42, Local-gov, Bachelors, Never-married, Adm-clerical, White,40, >50K
51, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, White,45, >50K
49, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, White,35, >50K
45, Private, 9th, Married-civ-spouse, Other-service, White,40, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White,60, >50K
30, ?, Masters, Married-civ-spouse, ?, White,46, >50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, White,55, >50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,35, >50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, White,40, >50K
50, Private, Doctorate, Divorced, Prof-specialty, White,50, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, White,50, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
39, Private, Prof-school, Divorced, Prof-specialty, White,70, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander,50, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
54, Private, 11th, Divorced, Adm-clerical, White,40, >50K
45, Private, Bachelors, Divorced, Prof-specialty, White,50, >50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White,38, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, White,45, >50K
46, Private, 10th, Married-civ-spouse, Transport-moving, White,40, >50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
69, ?, Bachelors, Married-civ-spouse, ?, White,10, >50K
43, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,55, >50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, White,50, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, White,42, >50K
34, Self-emp-inc, Masters, Never-married, Exec-managerial, White,45, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, White,40, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, White,60, >50K
67, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, White,40, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,55, >50K
54, Private, 10th, Separated, Transport-moving, Black,45, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Asian-Pac-Islander,60, >50K
61, Private, Bachelors, Divorced, Sales, Black,48, >50K
51, Private, HS-grad, Divorced, Prof-specialty, White,40, >50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,25, >50K
57, Self-emp-inc, HS-grad, Separated, Farming-fishing, White,60, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Asian-Pac-Islander,50, >50K
42, Private, 10th, Married-civ-spouse, Craft-repair, Other,43, >50K
74, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,50, >50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, White,50, >50K
54, Private, Bachelors, Married-civ-spouse, Sales, White,40, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,60, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, White,45, >50K
29, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, White,35, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White,40, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
47, Private, Some-college, Divorced, Prof-specialty, White,48, >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White,50, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Black,40, >50K
33, Private, Prof-school, Married-civ-spouse, Exec-managerial, White,40, >50K
71, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, White,40, >50K
48, State-gov, Some-college, Married-civ-spouse, Protective-serv, White,40, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, White,60, >50K
32, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,56, >50K
31, Private, HS-grad, Never-married, Craft-repair, White,50, >50K
53, Private, 5th-6th, Married-civ-spouse, Craft-repair, Other,40, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander,55, >50K
37, Private, 9th, Married-civ-spouse, Machine-op-inspct, White,50, >50K
63, ?, Bachelors, Married-civ-spouse, ?, White,54, >50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, White,30, >50K
64, Federal-gov, Assoc-acdm, Married-civ-spouse, Other-service, Asian-Pac-Islander,40, >50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, White,45, >50K
37, Local-gov, Some-college, Married-civ-spouse, Craft-repair, White,40, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, White,50, >50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, White,55, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White,55, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White,40, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, White,40, >50K
30, Private, Bachelors, Widowed, Prof-specialty, White,55, >50K
27, ?, Bachelors, Married-civ-spouse, ?, Black,35, >50K
35, Private, Assoc-voc, Never-married, Adm-clerical, White,40, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, White,55, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, White,50, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
48, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,40, >50K
33, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, White,40, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, White,50, >50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, White,35, >50K
35, Private, Some-college, Married-civ-spouse, Sales, White,43, >50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, White,55, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Asian-Pac-Islander,84, >50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, White,44, >50K
64, Local-gov, HS-grad, Divorced, Craft-repair, White,40, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, White,42, >50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, White,50, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, White,40, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, White,20, >50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, White,8, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, White,40, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White,50, >50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White,60, >50K
45, Private, 12th, Married-civ-spouse, Sales, White,40, >50K
26, Private, Prof-school, Married-civ-spouse, Prof-specialty, White,40, >50K
46, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, White,40, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White,60, >50K
28, Private, 11th, Married-civ-spouse, Exec-managerial, White,50, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, White,55, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, White,40, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
53, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, White,60, >50K
48, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, White,40, >50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White,60, >50K
54, Private, 11th, Divorced, Craft-repair, White,50, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, White,40, >50K
50, Private, Bachelors, Never-married, Exec-managerial, White,50, >50K
46, Private, Prof-school, Divorced, Prof-specialty, White,40, >50K
